condition,query,database,same_model,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
gcca,hoptimus0,hoptimus0,True,0.9994,1.0,1.0,0.9996166666666666,0.9996166666666666,1.0,0.999712321262329,5000.0,5000.0
gcca,hoptimus0,virchow,False,0.993,0.9984,0.9996,0.9954157207498385,0.9954157207498385,1.0,0.9965230954245015,5000.0,5000.0
gcca,hoptimus0,virchow2,False,0.9938,0.9994,0.9998,0.9962120512820511,0.9962120512820511,1.0,0.9971533210017315,5000.0,5000.0
gcca,virchow,gpfm,False,0.9954,0.9992,0.9996,0.9970122222222222,0.9970122222222222,1.0,0.9977292787551337,5000.0,5000.0
gcca,virchow,hoptimus0,False,0.9926,0.9978,0.9988,0.9949515293040294,0.9949515293040294,1.0,0.9961248359369153,5000.0,5000.0
gcca,virchow,virchow,True,0.9994,1.0,1.0,0.9996166666666668,0.9996166666666668,1.0,0.999712321262329,5000.0,5000.0
gcca,virchow,virchow2,False,0.996,0.9998,0.9998,0.9975560606060606,0.9975560606060606,1.0,0.9981595777684336,5000.0,5000.0
gcca,virchow2,gpfm,False,0.9986,1.0,1.0,0.99915,0.99915,1.0,0.9993646931637575,5000.0,5000.0
gcca,virchow2,hoptimus0,False,0.9954,0.999,0.9992,0.9969546496699128,0.9969546496699128,1.0,0.9976737055922509,5000.0,5000.0
gcca,virchow2,virchow,False,0.9954,0.9996,1.0,0.997245,0.997245,1.0,0.9979335939231357,5000.0,5000.0
gcca,virchow2,virchow2,True,0.9994,1.0,1.0,0.9996166666666666,0.9996166666666666,1.0,0.999712321262329,5000.0,5000.0
mcca,gpfm,gpfm,True,0.9996,1.0,1.0,0.9997666666666668,0.9997666666666668,1.0,0.9998261859507144,5000.0,5000.0
mcca,gpfm,hoptimus0,False,0.949,0.9858,0.9932,0.9655895371339717,0.9655895371339717,1.0,0.9736593951236704,5000.0,5000.0
mcca,gpfm,virchow,False,0.9452,0.9878,0.9946,0.9644987041072123,0.9644987041072123,1.0,0.9729946765733409,5000.0,5000.0
mcca,gpfm,virchow2,False,0.9728,0.992,0.9964,0.9813015723734825,0.9813015723734825,1.0,0.9856825898817687,5000.0,5000.0
mcca,hoptimus0,gpfm,False,0.9534,0.987,0.9942,0.9691255557085479,0.9691255557085479,1.0,0.9763607602875134,5000.0,5000.0
mcca,hoptimus0,hoptimus0,True,0.9994,1.0,1.0,0.9996166666666666,0.9996166666666666,1.0,0.999712321262329,5000.0,5000.0
mcca,hoptimus0,virchow,False,0.9348,0.9834,0.9906,0.9565382200384039,0.9565382200384039,1.0,0.9667239143714438,5000.0,5000.0
mcca,hoptimus0,virchow2,False,0.9454,0.9832,0.9908,0.963021860391073,0.963021860391073,1.0,0.9715715157439252,5000.0,5000.0
mcca,virchow,gpfm,False,0.9564,0.9916,0.9958,0.9717124723163401,0.9717124723163401,1.0,0.9784691665666807,5000.0,5000.0
mcca,virchow,hoptimus0,False,0.9354,0.9844,0.9926,0.9573580747105834,0.9573580747105834,1.0,0.9674471424697946,5000.0,5000.0
mcca,virchow,virchow,True,0.9994,1.0,1.0,0.9996166666666666,0.9996166666666666,1.0,0.999712321262329,5000.0,5000.0
mcca,virchow,virchow2,False,0.959,0.9908,0.9966,0.9734867461689639,0.9734867461689639,1.0,0.9798406514707126,5000.0,5000.0
mcca,virchow2,gpfm,False,0.9718,0.995,0.9974,0.9816394645539646,0.9816394645539646,1.0,0.9860425404421469,5000.0,5000.0
mcca,virchow2,hoptimus0,False,0.939,0.9848,0.9918,0.9597264642863711,0.9597264642863711,1.0,0.9691858697367935,5000.0,5000.0
mcca,virchow2,virchow,False,0.9546,0.9922,0.9972,0.9709079274408082,0.9709079274408082,1.0,0.9779495952697749,5000.0,5000.0
mcca,virchow2,virchow2,True,0.9994,1.0,1.0,0.9996166666666668,0.9996166666666668,1.0,0.999712321262329,5000.0,5000.0
procrustes,gpfm,gpfm,True,0.9996,1.0,1.0,0.9997666666666666,0.9997666666666666,1.0,0.9998261859507144,5000.0,5000.0
procrustes,gpfm,hoptimus0,False,0.649,0.8678,0.92,0.7452758618426792,0.7452758618426792,1.0,0.8025652044547344,5000.0,5000.0
procrustes,gpfm,virchow,False,0.582,0.8288,0.8878,0.6909842952408602,0.6909842952408602,1.0,0.7585908290812782,5000.0,5000.0
procrustes,gpfm,virchow2,False,0.4708,0.7482,0.841,0.5940105065022177,0.5940105065022177,2.0,0.6814057646715839,5000.0,5000.0
procrustes,hoptimus0,gpfm,False,0.6128,0.8118,0.8578,0.7039749824749587,0.7039749824749587,1.0,0.7661286020099273,5000.0,5000.0
